AphiaID,Superdomain_name,Superdomain_AphiaID,Domain_name,Domain_AphiaID,Kingdom_name,Kingdom_AphiaID,Subkingdom_name,Subkingdom_AphiaID,Superphylum_name,Superphylum_AphiaID,Phylum_name,Phylum_AphiaID,Subphylum_name,Subphylum_AphiaID,Infraphylum_name,Infraphylum_AphiaID,Parvphylum_name,Parvphylum_AphiaID,Superclass_name,Superclass_AphiaID,Class_name,Class_AphiaID,Subclass_name,Subclass_AphiaID,Infraclass_name,Infraclass_AphiaID,Subterclass_name,Subterclass_AphiaID,Superorder_name,Superorder_AphiaID,Order_name,Order_AphiaID,Suborder_name,Suborder_AphiaID,Infraorder_name,Infraorder_AphiaID,Section_name,Section_AphiaID,Subsection_name,Subsection_AphiaID,Superfamily_name,Superfamily_AphiaID,Family_name,Family_AphiaID,Subfamily_name,Subfamily_AphiaID,Tribe_name,Tribe_AphiaID,Genus_name,Genus_AphiaID,Subgenus_name,Subgenus_AphiaID,Species_name,Species_AphiaID
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Refertina,1517258.0,,,,,,,,,Dendrophylliidae,135074.0,,,,,Balanophyllia,135108.0,Balanophyllia (Balanophyllia),509950.0,Balanophyllia (Balanophyllia) regia,135181.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Medusozoa,1740301.0,,,,,,,Hydrozoa,1337.0,Hydroidolina,19494.0,,,,,,,Siphonophorae,1371.0,Cystonectae,135334.0,,,,,,,,,Physaliidae,135342.0,,,,,Physalia,135382.0,,,Physalia physalis,135479.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Actiniaria,1360.0,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,,,Reptilia,1838.0,,,,,,,,,,,Testudines,2689.0,Cryptodira,148741.0,,,,,,,Chelonioidea,987094.0,Cheloniidae,136999.0,,,,,Chelonia,137067.0,,,Chelonia mydas,137206.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,,,Reptilia,1838.0,,,,,,,,,,,Testudines,2689.0,Cryptodira,148741.0,,,,,,,Chelonioidea,987094.0,Cheloniidae,136999.0,,,,,Eretmochelys,137068.0,,,Eretmochelys imbricata,137207.0
1,,,,,Animalia,2,,,,,Chordata,1821,Tunicata,146420.0,,,,,,,Thaliacea,22626.0,,,,,,,,,Pyrosomatida,137213.0,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Tunicata,146420.0,,,,,,,Thaliacea,22626.0,,,,,,,,,Pyrosomatida,137213.0,,,,,,,,,,,Pyrosomatidae,137216.0,Pyrosomatinae,719849.0,,,Pyrosoma,137224.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Tectipleura,1057250.0,,,Aplysiida,1058953.0,,,,,,,,,Aplysioidea,225490.0,Aplysiidae,172.0,,,,,Aplysia,137654.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Ringipleura,1057249.0,Nudipleura,411966.0,Nudibranchia,1762.0,Cladobranchia,827889.0,,,,,,,Fionoidea,412646.0,Eubranchidae,193.0,,,,,Eubranchus,137954.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Cephalopoda,11707.0,Coleoidea,11709.0,,,,,Octopodiformes,325343.0,Octopoda,11718.0,Incirrata,11733.0,,,,,,,Octopodoidea,14672.0,Octopodidae,11782.0,,,,,Octopus,138268.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Bivalvia,105.0,Autobranchia,1424948.0,Pteriomorphia,206.0,,,,,Pectinida,387324.0,,,,,,,,,Pectinoidea,151320.0,Spondylidae,23121.0,,,,,Spondylus,138518.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Tectipleura,1057250.0,,,Aplysiida,1058953.0,,,,,,,,,Aplysioidea,225490.0,Aplysiidae,172.0,,,,,Aplysia,137654.0,,,Aplysia dactylomela,138753.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Tectipleura,1057250.0,,,Aplysiida,1058953.0,,,,,,,,,Aplysioidea,225490.0,Aplysiidae,172.0,,,,,Aplysia,137654.0,,,Aplysia punctata,138758.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Vetigastropoda,156485.0,,,,,,,Lepetellida,1052447.0,,,,,,,,,Haliotoidea,156488.0,Haliotidae,1727.0,,,,,Haliotis,138050.0,,,Haliotis tuberculata,140059.0
1,,,,,Animalia,2,,,,,Arthropoda,1065,Crustacea,1066.0,,,,,Multicrustacea,845959.0,Malacostraca,1071.0,Hoplocarida,1087.0,,,,,,,Stomatopoda,14355.0,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Caenogastropoda,224570.0,,,,,,,Littorinimorpha,382213.0,,,,,,,,,Naticoidea,14776.0,Naticidae,145.0,,,,,,,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Tunicata,146420.0,,,,,,,Ascidiacea,1839.0,,,,,,,,,Phlebobranchia,103435.0,,,,,,,,,,,Ascidiidae,103443.0,,,,,Ascidia,103483.0,,,Ascidia sideralis,1475481.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Echinoidea,123082.0,Euechinoidea,149854.0,Carinacea,510517.0,Echinacea,149855.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Arthropoda,1065,Chelicerata,1274.0,,,,,,,Pycnogonida,1302.0,,,,,,,,,Pantopoda,1358.0,Eupantopodida,379601.0,,,,,,,Ammotheoidea,1702219.0,Ammotheidae,1562.0,,,,,,,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Ovalentaria incertae sedis,1517546.0,,,,,,,,,,,Pomacentridae,125553.0,,,,,Azurina,268472.0,,,Azurina atrilobata,1580692.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Perciformes,11014.0,Percoidei,151751.0,,,,,,,,,Serranidae,125561.0,,,,,Diplectrum,159349.0,,,Diplectrum formosum,159350.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Perciformes,11014.0,Scorpaenoidei,154247.0,,,,,,,,,Scorpaenidae,125595.0,Pteroinae,154410.0,,,Pterois,204051.0,,,Pterois volitans,159559.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Acanthuriformes,1517548.0,,,,,,,,,,,Acanthuridae,125515.0,,,,,Acanthurus,125908.0,,,Acanthurus coeruleus,159581.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Eupercaria incertae sedis,1517577.0,,,,,,,,,,,Labridae,125541.0,,,,,Thalassoma,126024.0,,,Thalassoma bifasciatum,159786.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Eupercaria incertae sedis,1517577.0,,,,,,,,,,,Lutjanidae,151453.0,,,,,Lutjanus,159791.0,,,Lutjanus griseus,159797.0
1,,,,,Animalia,2,,,,,Porifera,558,,,,,,,,,Demospongiae,164811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Porifera,558,,,,,,,,,Demospongiae,164811.0,Heteroscleromorpha,607950.0,,,,,,,Suberitida,845509.0,,,,,,,,,,,Halichondriidae,131633.0,,,,,Halichondria,131807.0,Halichondria (Halichondria),165790.0,Halichondria (Halichondria) panicea,165853.0
1,,,,,Animalia,2,,,,,Porifera,558,,,,,,,,,Demospongiae,164811.0,Verongimorpha,597811.0,,,,,,,Verongiida,845402.0,,,,,,,,,,,Aplysinidae,131660.0,,,,,Aplysina,131975.0,,,Aplysina gerardogreeni,169650.0
1,,,,,Animalia,2,,,,,Porifera,558,,,,,,,,,Demospongiae,164811.0,Heteroscleromorpha,607950.0,,,,,,,Clionaida,845506.0,,,,,,,,,,,Clionaidae,170417.0,,,,,Cliona,132026.0,,,Cliona tenuis,170478.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Medusozoa,1740301.0,,,,,,,Staurozoa,265044.0,,,,,,,,,Stauromedusae,135226.0,Myostaurida,875440.0,,,,,,,,,Haliclystidae,880517.0,,,,,Haliclystus,135275.0,,,Haliclystus sanjuanensis,1718121.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Perciformes,11014.0,Percoidei,151751.0,,,,,,,,,Epinephelidae,1776907.0,,,,,Cephalopholis,206732.0,,,Cephalopholis colonus,1750630.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Bivalvia,105.0,Autobranchia,1424948.0,Pteriomorphia,206.0,,,,,Ostreida,1774.0,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Octocorallia,1341.0,,,,,,,,,Malacalcyonacea,1609357.0,,,,,,,,,,,Plexauridae,125277.0,,,,,Muricea,177745.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Bivalvia,105.0,Autobranchia,1424948.0,Pteriomorphia,206.0,,,,,Limida,1777.0,,,,,,,,,Limoidea,246153.0,Limidae,1778.0,,,,,,,,,,
1,,,,,Animalia,2,,,,,Echinodermata,1806,Asterozoa,148743.0,,,,,,,Asteroidea,123080.0,Ambuloasteroidea,1562575.0,Neoasteroidea,1562576.0,,,Spinulosacea,582529.0,Spinulosida,123089.0,,,,,,,,,,,Echinasteridae,123132.0,,,,,Echinaster,123275.0,Echinaster (Othilia),146068.0,Echinaster (Othilia) spinulosus,178754.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Echinoidea,123082.0,Euechinoidea,149854.0,Carinacea,510517.0,Echinacea,149855.0,,,Camarodonta,510518.0,,,Echinidea,510534.0,,,,,Odontophora,510604.0,Echinometridae,179653.0,,,,,Echinometra,179659.0,,,,
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Ringipleura,1057249.0,Nudipleura,411966.0,Pleurobranchida,1059020.0,,,,,,,,,Pleurobranchoidea,412548.0,Pleurobranchidae,1755.0,,,,,Pleurobranchus,138364.0,,,Pleurobranchus areolatus,181218.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Ovalentaria incertae sedis,1517546.0,,,,,,,,,,,Pomacentridae,125553.0,,,,,Stegastes,203822.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Medusozoa,1740301.0,,,,,,,Hydrozoa,1337.0,Hydroidolina,19494.0,,,,,,,Anthoathecata,13551.0,Capitata,16351.0,,,,,,,,,Milleporidae,196235.0,,,,,Millepora,205902.0,,,,
1,,,,,Animalia,2,,,,,Annelida,882,,,,,,,,,Polychaeta,883.0,Sedentaria,754175.0,Canalipalpata,154974.0,,,,,Sabellida,901.0,,,,,,,,,,,Sabellidae,985.0,Sabellinae,154917.0,,,Sabellastarte,206071.0,,,,
1,,,,,Animalia,2,,,,,Annelida,882,,,,,,,,,Polychaeta,883.0,Errantia,754174.0,,,,,,,Phyllodocida,892.0,Aphroditiformia,927.0,,,,,,,,,Iphionidae,155222.0,,,,,Iphione,206125.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Refertina,1517258.0,,,,,,,,,Poritidae,196105.0,,,,,Porites,206485.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Refertina,1517258.0,,,,,,,,,Agariciidae,196096.0,,,,,Pavona,206614.0,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Perciformes,11014.0,Percoidei,151751.0,,,,,,,,,Epinephelidae,1776907.0,,,,,Cephalopholis,206732.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Vacatina,1517259.0,,,,,,,,,Pocilloporidae,135079.0,,,,,Pocillopora,206938.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Refertina,1517258.0,,,,,,,,,Rhizangiidae,135080.0,,,,,Siderastrea,204291.0,,,Siderastrea siderea,207516.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Scleractinia,1363.0,Refertina,1517258.0,,,,,,,,,Rhizangiidae,135080.0,,,,,Siderastrea,204291.0,,,Siderastrea radians,207517.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Holothuroidea,123083.0,Actinopoda,1393249.0,,,,,,,Holothuriida,1036233.0,,,,,,,,,,,Holothuriidae,731943.0,,,,,Holothuria,123456.0,Holothuria (Stauropora),241402.0,Holothuria (Stauropora) fuscocinerea,210873.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Holothuroidea,123083.0,Paractinopoda,1393260.0,,,,,,,Apodida,123108.0,,,,,,,,,,,Synaptidae,123182.0,,,,,Euapta,123447.0,,,Euapta godeffroyi,210968.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Echinoidea,123082.0,Euechinoidea,149854.0,Carinacea,510517.0,Echinacea,149855.0,,,Camarodonta,510518.0,,,Echinidea,510534.0,,,,,Odontophora,510604.0,Echinometridae,179653.0,,,,,Echinometra,179659.0,,,Echinometra lucunter,213380.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Chondrichthyes,1517375.0,,,Elasmobranchii,10193.0,Neoselachii,368407.0,Selachii,368408.0,,,Galeomorphi,368410.0,Carcharhiniformes,10210.0,,,,,,,,,,,Carcharhinidae,105689.0,,,,,Triaenodon,203966.0,,,Triaenodon obesus,214557.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Anguilliformes,10295.0,,,,,,,,,,,Muraenidae,125431.0,Muraeninae,151829.0,,,Echidna,206151.0,,,Echidna nebulosa,217469.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Anguilliformes,10295.0,,,,,,,,,,,Muraenidae,125431.0,Muraeninae,151829.0,,,Gymnothorax,125636.0,,,Gymnothorax flavimarginatus,217495.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Holocentriformes,1517488.0,,,,,,,,,,,Holocentridae,125458.0,Myripristinae,267056.0,,,Myripristis,159383.0,,,Myripristis berndti,217927.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Syngnathiformes,10327.0,,,,,,,,,,,Fistulariidae,154577.0,,,,,Fistularia,159438.0,,,Fistularia commersonii,217966.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Eupercaria incertae sedis,1517577.0,,,,,,,,,,,Malacanthidae,151447.0,Malacanthinae,151772.0,,,Malacanthus,204377.0,,,Malacanthus brevirostris,218378.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Carangiformes,1517532.0,,,,,,,,,,,Carangidae,125523.0,,,,,Caranx,125936.0,,,Caranx melampygus,218419.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Carangiformes,1517532.0,,,,,,,,,,,Carangidae,125523.0,,,,,Gnathanodon,203993.0,,,Gnathanodon speciosus,218429.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Centrarchiformes,1517557.0,,,,,,,,,,,Cirrhitidae,151475.0,,,,,Cirrhitichthys,204590.0,,,Cirrhitichthys oxycephalus,218853.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Centrarchiformes,1517557.0,,,,,,,,,,,Cirrhitidae,151475.0,,,,,Oxycirrhites,205620.0,,,Oxycirrhites typus,218865.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Eupercaria incertae sedis,1517577.0,,,,,,,,,,,Scaridae,125557.0,Scarinae,151787.0,,,Scarus,159299.0,,,Scarus rubroviolaceus,219124.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Eupercaria incertae sedis,1517577.0,,,,,,,,,,,Scaridae,125557.0,Scarinae,151787.0,,,Scarus,159299.0,,,Scarus ghobban,219127.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Acanthuriformes,1517548.0,,,,,,,,,,,Acanthuridae,125515.0,,,,,Acanthurus,125908.0,,,Acanthurus xanthopterus,219634.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Acanthuriformes,1517548.0,,,,,,,,,,,Acanthuridae,125515.0,,,,,Acanthurus,125908.0,,,Acanthurus nigricans,219638.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Tetraodontiformes,10332.0,,,,,,,,,,,Tetraodontidae,125612.0,,,,,Arothron,156706.0,,,Arothron hispidus,219925.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Tetraodontiformes,10332.0,,,,,,,,,,,Tetraodontidae,125612.0,,,,,Arothron,156706.0,,,Arothron meleagris,219926.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Acanthuriformes,1517548.0,,,,,,,,,,,Zanclidae,151428.0,,,,,Zanclus,204304.0,,,Zanclus cornutus,220083.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Caenogastropoda,224570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Holothuroidea,123083.0,Actinopoda,1393249.0,,,,,,,Dendrochirotida,123111.0,,,,,,,,,,,Cucumariidae,123187.0,,,,,Cucumaria,123479.0,,,Cucumaria miniata,225807.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Echinozoa,148744.0,,,,,,,Echinoidea,123082.0,Euechinoidea,149854.0,Carinacea,510517.0,Echinacea,149855.0,,,Camarodonta,510518.0,,,Echinidea,510534.0,,,,,Odontophora,510604.0,Strongylocentrotidae,123161.0,,,,,Strongylocentrotus,123390.0,,,Strongylocentrotus purpuratus,240747.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Hexacorallia,1340.0,,,,,,,,,Actiniaria,1360.0,Enthemonae,888371.0,,,,,,,Actinioidea,853973.0,Actiniidae,100653.0,,,,,Anthopleura,100696.0,,,Anthopleura sola,240753.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Gastropoda,101.0,Heterobranchia,14712.0,Euthyneura,1057247.0,Tectipleura,1057250.0,,,Aplysiida,1058953.0,,,,,,,,,Aplysioidea,225490.0,Aplysiidae,172.0,,,,,Aplysia,137654.0,,,Aplysia californica,240765.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Asterozoa,148743.0,,,,,,,Asteroidea,123080.0,Ambuloasteroidea,1562575.0,Neoasteroidea,1562576.0,,,Valvatacea,582528.0,Valvatida,123090.0,,,,,,,,,,,Asteropseidae,149874.0,,,,,Dermasterias,240770.0,,,Dermasterias imbricata,240771.0
1,,,,,Animalia,2,,,,,Mollusca,51,,,,,,,,,Polyplacophora,55.0,Neoloricata,57.0,,,,,,,Chitonida,382003.0,Acanthochitonina,90.0,,,,,,,Cryptoplacoidea,385402.0,Acanthochitonidae,91.0,Cryptochitoninae,385534.0,,,Cryptochiton,240775.0,,,Cryptochiton stelleri,240776.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Asterozoa,148743.0,,,,,,,Ophiuroidea,123084.0,Myophiuroida,1416548.0,Metophiurida,1062634.0,,,Ophintegrida,1062660.0,Amphilepidida,1062666.0,Gnathophiurina,196221.0,,,,,,,Amphiuroidea,1077097.0,Amphiuridae,123206.0,,,,,Amphiodia,172595.0,,,Amphiodia occidentalis,242666.0
1,,,,,Animalia,2,,,,,Arthropoda,1065,Crustacea,1066.0,,,,,Multicrustacea,845959.0,Malacostraca,1071.0,Eumalacostraca,1086.0,,,,,Eucarida,1089.0,Decapoda,1130.0,Pleocyemata,106670.0,Axiidea,477324.0,,,,,,,Strahlaxiidae,477356.0,,,,,Neaxius,246351.0,,,,
1,,,,,Animalia,2,,,,,Arthropoda,1065,Crustacea,1066.0,,,,,Multicrustacea,845959.0,Malacostraca,1071.0,Eumalacostraca,1086.0,,,,,Eucarida,1089.0,Decapoda,1130.0,Pleocyemata,106670.0,Caridea,106674.0,,,,,Alpheoidea,106709.0,Thoridae,883967.0,,,,,Heptacarpus,248339.0,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Tunicata,146420.0,,,,,,,Ascidiacea,1839.0,,,,,,,,,Stolidobranchia,103436.0,,,,,,,,,,,Styelidae,103450.0,,,,,Botrylloides,103528.0,,,Botrylloides niger,252289.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Asterozoa,148743.0,,,,,,,Asteroidea,123080.0,Ambuloasteroidea,1562575.0,Neoasteroidea,1562576.0,,,Valvatacea,582528.0,Valvatida,123090.0,,,,,,,,,,,Oreasteridae,149871.0,,,,,Nidorellia,254918.0,,,Nidorellia armata,254919.0
1,,,,,Animalia,2,,,,,Echinodermata,1806,Asterozoa,148743.0,,,,,,,Asteroidea,123080.0,Ambuloasteroidea,1562575.0,Neoasteroidea,1562576.0,,,Forcipulatacea,582527.0,Forcipulatida,123086.0,,,,,,,,,,,Asteriidae,123121.0,,,,,Evasterias,254332.0,,,Evasterias troschelii,255040.0
1,,,,,Animalia,2,,,,,Chordata,1821,Tunicata,146420.0,,,,,,,Ascidiacea,1839.0,,,,,,,,,Aplousobranchia,103434.0,,,,,,,,,,,Diazonidae,154132.0,,,,,Rhopalaea,103491.0,,,Rhopalaea birkelandi,266129.0
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Octocorallia,1341.0,,,,,,,,,Malacalcyonacea,1609357.0,,,,,,,,,,,Gorgoniidae,125275.0,,,,,Pacifigorgia,267665.0,,,,
1,,,,,Animalia,2,,,,,Cnidaria,1267,Anthozoa,1292.0,,,,,,,Octocorallia,1341.0,,,,,,,,,Malacalcyonacea,1609357.0,,,,,,,,,,,Pterogorgiidae,1749535.0,,,,,Pterogorgia,267790.0,,,,
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Anguilliformes,10295.0,,,,,,,,,,,Muraenidae,125431.0,Muraeninae,151829.0,,,Gymnothorax,125636.0,,,Gymnothorax castaneus,271825.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Anguilliformes,10295.0,,,,,,,,,,,Muraenidae,125431.0,Muraeninae,151829.0,,,Muraena,125637.0,,,Muraena clepsydra,271898.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Anguilliformes,10295.0,,,,,,,,,,,Muraenidae,125431.0,Muraeninae,151829.0,,,Muraena,125637.0,,,Muraena lentiginosa,271900.0
1,,,,,Animalia,2,,,,,Chordata,1821,Vertebrata,146419.0,Gnathostomata,1828.0,Osteichthyes,152352.0,Actinopteri,843664.0,Teleostei,293496.0,,,,,,,,,Blenniiformes,1517542.0,,,,,,,,,,,Blenniidae,125519.0,Salariinae,710670.0,,,Ophioblennius,125919.0,,,Ophioblennius steindachneri,273126.0
